gene,train_mean_pre_zscore,train_std_pre_zscore,std_used,near_zero_std,residualized
ICOS,1.9513965,1.065166,1.065166,False,False
COL22A1,0.755684,0.7603099,0.7603099,False,False
PRTG,1.3985415,0.7681005,0.7681005,False,False
TMEM158,1.1875652,1.0337231,1.0337231,False,False
LAIR1,3.8426478,0.8636796,0.8636796,False,False
DUSP1,6.1129303,1.0143051,1.0143051,False,False
TNFSF8,1.830971,0.8662475,0.8662475,False,False
ENPP2,5.245142,1.0637864,1.0637864,False,False
SLC22A5,5.189139,1.1419461,1.1419461,False,False
PRODH,2.256112,2.0270023,2.0270023,False,False
RHOBTB2,4.097624,1.4057186,1.4057186,False,False
LYN,5.2644286,0.8881834,0.8881834,False,False
ZG16B,4.0757504,1.1374168,1.1374168,False,False
SHBG,0.9058313,1.2852248,1.2852248,False,False
CLIC6,2.8839314,1.2582296,1.2582296,False,False
SCAMP5,3.3695211,1.2849538,1.2849538,False,False
FHL1,5.32196,1.0142351,1.0142351,False,False
PRSS22,1.4556341,1.1752671,1.1752671,False,False
BHLHE40,5.1197286,0.89178324,0.89178324,False,False
MEOX2,0.93084824,0.73247254,0.73247254,False,False
DUSP5,4.624355,1.0110593,1.0110593,False,False
VSIG4,3.4250968,0.9564851,0.9564851,False,False
LGALS9B,2.9658124,1.066459,1.066459,False,False
HIF1A,6.922165,1.0201763,1.0201763,False,False
SLC9A2,5.9545455,1.8368729,1.8368729,False,False
SORBS1,4.923779,1.0449425,1.0449425,False,False
OLFML2B,1.8225944,0.9103614,0.9103614,False,False
ANXA6,5.9093394,0.96645,0.96645,False,False
ADCY7,4.916384,0.9580822,0.9580822,False,False
KCNN3,2.6168258,0.8994839,0.8994839,False,False
HLA-L,2.8173404,1.4903768,1.4903768,False,False
CD4,4.3989496,1.1028099,1.1028099,False,False
APOBEC3G,3.0291958,0.88984686,0.88984686,False,False
GLDN,2.7497277,2.3571503,2.3571503,False,False
DUSP2,2.1160944,1.0336438,1.0336438,False,False
ZEB2,5.4774485,0.9374118,0.9374118,False,False
GFRA1,2.9777837,1.1110247,1.1110247,False,False
EPHA2,4.8122706,1.0410863,1.0410863,False,False
FAM78A,3.181628,0.9632468,0.9632468,False,False
RDX,4.468885,0.9620613,0.9620613,False,False
CES3,6.124653,1.1756889,1.1756889,False,False
CLEC7A,3.044725,0.9634954,0.9634954,False,False
HAVCR1,2.3711057,1.9100713,1.9100713,False,False
WWTR1,3.9482238,0.7880942,0.7880942,False,False
TFF3,9.377868,1.0891602,1.0891602,False,False
STEAP4,2.8564103,1.0696119,1.0696119,False,False
SCN9A,4.219029,1.3438866,1.3438866,False,False
F2RL2,1.7374378,0.8454956,0.8454956,False,False
TMEM220,4.2738724,1.0030768,1.0030768,False,False
ELOVL5,4.5583563,1.065725,1.065725,False,False
IFI27,7.9922156,1.0272961,1.0272961,False,False
PIK3CG,4.520001,0.8804613,0.8804613,False,False
FGFR3,5.0963974,1.0669061,1.0669061,False,False
SDK1,3.0414653,0.9231158,0.9231158,False,False
HOXD10,1.5460604,1.6450119,1.6450119,False,False
NUP210,5.431847,0.9652153,0.9652153,False,False
RHOB,5.60359,0.95959425,0.95959425,False,False
PTP4A3,2.8227856,1.0817045,1.0817045,False,False
ANGPTL4,2.7132237,1.3448776,1.3448776,False,False
CYTH4,4.264652,0.96392304,0.96392304,False,False
SDC2,4.2354984,0.8306904,0.8306904,False,False
STX11,2.380403,0.93927616,0.93927616,False,False
HLA-DRB1,7.539226,1.4484662,1.4484662,False,False
DCHS1,4.267936,0.9430766,0.9430766,False,False
SLIT3,3.1536112,0.9041413,0.9041413,False,False
JSRP1,1.0005746,1.026516,1.026516,False,False
PTPN13,3.532458,1.0331829,1.0331829,False,False
LIMK1,3.5855868,0.98924726,0.98924726,False,False
PARP15,2.7629156,1.3558971,1.3558971,False,False
JAM3,3.4654093,0.81010586,0.81010586,False,False
ZEB1,4.278426,0.88883525,0.88883525,False,False
MUC20,4.9770846,1.2717818,1.2717818,False,False
LINC00278,1.467268,1.5508578,1.5508578,False,False
AFF3,2.9191332,1.140722,1.140722,False,False
NELL2,2.7242606,1.3480775,1.3480775,False,False
EVI2A,3.7283714,0.94681567,0.94681567,False,False
LTK,3.7172108,0.87556744,0.87556744,False,False
PARP9,6.0233407,0.9607947,0.9607947,False,False
ARL4C,3.9008033,0.9450878,0.9450878,False,False
SLC17A9,3.587713,1.2815093,1.2815093,False,False
CD69,2.9376955,1.0798923,1.0798923,False,False
MSRB3,3.731593,0.940544,0.940544,False,False
SIGLEC1,3.602951,0.8713951,0.8713951,False,False
MX2,3.3756356,1.1151825,1.1151825,False,False
CD207,1.210888,0.8175049,0.8175049,False,False
LEAP2,2.458752,1.6672126,1.6672126,False,False
TMEM37,5.4291854,1.1988517,1.1988517,False,False
CD300A,3.2781384,0.8398505,0.8398505,False,False
ANXA13,4.473911,1.1812805,1.1812805,False,False
LIFR,5.175994,1.2306298,1.2306298,False,False
PER3,4.259829,0.9790926,0.9790926,False,False
ALDH1A3,3.870284,1.1500938,1.1500938,False,False
PHYHIP,1.0371716,0.7607586,0.7607586,False,False
APOL2,5.381766,0.78236353,0.78236353,False,False
SDC3,4.307721,0.982737,0.982737,False,False
CD3D,3.1997898,1.1308889,1.1308889,False,False
CYP7B1,3.1970088,1.228002,1.228002,False,False
MS4A7,4.260889,0.8580739,0.8580739,False,False
MAP4K1,2.8531065,1.144954,1.144954,False,False
ELK3,4.031775,0.83705425,0.83705425,False,False
CD2,3.5693257,1.0912021,1.0912021,False,False
PLLP,3.8659906,1.4162828,1.4162828,False,False
HMCN2,5.100217,0.99702114,0.99702114,False,False
KLHL5,4.3729143,0.9802845,0.9802845,False,False
ABCG8,2.2508574,2.1415577,2.1415577,False,False
AOX1,1.5062954,0.83336186,0.83336186,False,False
AATK,3.4565737,1.5635612,1.5635612,False,False
LRRC32,2.927184,0.9556899,0.9556899,False,False
GLCCI1,3.800542,0.84366465,0.84366465,False,False
GZMA,3.382986,1.1553547,1.1553547,False,False
CTSG,2.039769,1.0363075,1.0363075,False,False
APOL4,2.5164666,0.9407983,0.9407983,False,False
FGD2,4.0483356,1.0652561,1.0652561,False,False
SLAMF8,3.045905,0.9903626,0.9903626,False,False
GATM,4.850311,1.6340926,1.6340926,False,False
TAP2,6.550173,0.9067486,0.9067486,False,False
HLA-DRA,8.923083,1.3325545,1.3325545,False,False
MYO1G,3.5146167,1.0815513,1.0815513,False,False
EMP1,7.2225323,1.3924378,1.3924378,False,False
LAMC2,6.3572145,1.2108117,1.2108117,False,False
RAI14,4.294398,0.739375,0.739375,False,False
PRKAR2B,4.410149,0.8924984,0.8924984,False,False
HLA-DPB1,6.787045,1.0900555,1.0900555,False,False
CYP3A5,6.6658406,1.4919626,1.4919626,False,False
EDNRA,1.9990386,0.9096603,0.9096603,False,False
TNFRSF12A,3.5280902,1.049776,1.049776,False,False
ENKUR,1.4404694,0.93059653,0.93059653,False,False
HES5,1.0324973,0.66595525,0.66595525,False,False
DMRTA1,1.7683389,1.0037918,1.0037918,False,False
FXYD3,8.559359,1.6433617,1.6433617,False,False
CASQ2,0.787135,0.79903054,0.79903054,False,False
MT1X,4.4295917,1.3397933,1.3397933,False,False
BCAT1,2.9800656,0.97060096,0.97060096,False,False
DPP4,6.61472,2.0318732,2.0318732,False,False
CNGA1,2.881454,0.98903996,0.98903996,False,False
TAGLN,6.41276,0.99004006,0.99004006,False,False
GBP1P1,0.9679376,0.80710214,0.80710214,False,False
SELENBP1,8.264502,1.5202522,1.5202522,False,False
PYCR1,5.163295,0.8962419,0.8962419,False,False
PDGFRA,6.5036144,1.2760124,1.2760124,False,False
TPPP,3.2605076,1.090642,1.090642,False,False
TBX18,0.78921,0.68240035,0.68240035,False,False
CNTN1,2.1367345,1.0408127,1.0408127,False,False
CLSTN3,3.9599478,0.86667913,0.86667913,False,False
GP1BA,1.0122104,0.7144409,0.7144409,False,False
CFP,2.2089114,1.0560312,1.0560312,False,False
ANO5,4.157004,1.4113495,1.4113495,False,False
LINC00494,0.84285015,0.70786655,0.70786655,False,False
SLC1A7,1.939421,1.4658563,1.4658563,False,False
GVINP1,4.56096,1.3286384,1.3286384,False,False
SLC26A3,10.312247,2.389668,2.389668,False,False
ANXA5,6.4988184,0.7448842,0.7448842,False,False
TMEM253,3.8957636,1.3223456,1.3223456,False,False
ADAMDEC1,8.151266,1.4616079,1.4616079,False,False
RGCC,2.4819791,0.8797775,0.8797775,False,False
EPSTI1,5.0936656,1.0309198,1.0309198,False,False
TMC4,6.224932,1.0468147,1.0468147,False,False
WDR72,1.3670583,1.1807323,1.1807323,False,False
DISP2,4.128141,1.1167002,1.1167002,False,False
HK2,6.9515305,1.5764948,1.5764948,False,False
TCF21,3.7601366,0.83677626,0.83677626,False,False
ZAP70,3.684207,1.2068464,1.2068464,False,False
CCL8,1.5981395,1.0269529,1.0269529,False,False
EREG,2.561104,1.2326977,1.2326977,False,False
GJA5,1.4208945,0.87003034,0.87003034,False,False
BTN2A2,3.1437445,0.89548326,0.89548326,False,False
MADCAM1,1.304713,1.1256881,1.1256881,False,False
SH2D1A,1.88765,0.9709914,0.9709914,False,False
TMEM72,3.0139372,1.7773614,1.7773614,False,False
SMIM22,5.999113,0.9685829,0.9685829,False,False
AOC3,3.3697107,1.0694764,1.0694764,False,False
PRSS23,5.8823915,1.122593,1.122593,False,False
SEMA3G,3.279583,1.5072685,1.5072685,False,False
CD14,5.270552,0.9806297,0.9806297,False,False
LINC00261,4.9818106,1.289771,1.289771,False,False
NXPE3,3.4928863,0.8875351,0.8875351,False,False
TMEM154,3.6271772,1.0598786,1.0598786,False,False
ABHD12B,1.1693993,1.0201647,1.0201647,False,False
MXRA8,3.8345144,0.8349182,0.8349182,False,False
OGN,2.283091,1.0741798,1.0741798,False,False
LY6E,3.4565444,1.2995158,1.2995158,False,False
SOX6,3.7850034,1.6348698,1.6348698,False,False
RASAL3,3.3347352,1.1167542,1.1167542,False,False
EPHB3,4.812796,1.063493,1.063493,False,False
SMOC2,4.03191,0.86480904,0.86480904,False,False
PCSK1,3.9377,1.3836558,1.3836558,False,False
CD5,2.6363022,1.0408918,1.0408918,False,False
SPON2,3.3708887,1.0520397,1.0520397,False,False
TNFRSF1B,5.537597,0.8303107,0.8303107,False,False
HLA-DMB,5.848134,1.2474221,1.2474221,False,False
LY9,2.5096102,0.9881599,0.9881599,False,False
MYC,4.690835,0.9104388,0.9104388,False,False
CCL28,6.0687027,1.5763255,1.5763255,False,False
PRELP,1.5658065,1.2012067,1.2012067,False,False
MYO5A,4.6876764,0.99411607,0.99411607,False,False
DHRS9,5.6851063,1.8954643,1.8954643,False,False
IL4I1,2.5003726,0.9770179,0.9770179,False,False
GLP2R,3.2042289,1.1473365,1.1473365,False,False
SGK1,6.5051966,1.1026971,1.1026971,False,False
TMEM178B,1.2982043,0.8887979,0.8887979,False,False
SLC38A4,2.445961,1.5506846,1.5506846,False,False
PSAT1,2.339901,0.87648225,0.87648225,False,False
COL6A5,1.8334744,1.3840308,1.3840308,False,False
FFAR4,3.929615,1.7751739,1.7751739,False,False
TIE1,2.8794773,0.86035216,0.86035216,False,False
HYAL1,2.5383751,1.1609449,1.1609449,False,False
NTN1,2.9531422,0.91900516,0.91900516,False,False
NQO1,6.68229,1.0973749,1.0973749,False,False
RPS6KA2,4.3208323,0.72078794,0.72078794,False,False
SLC5A4,1.3775741,1.864201,1.864201,False,False
EVPL,4.7208934,0.91579825,0.91579825,False,False
AKAP12,4.4740396,0.9847424,0.9847424,False,False
ELN,3.044442,1.0139889,1.0139889,False,False
MEI1,2.7655332,0.94855934,0.94855934,False,False
TENM4,1.5515482,0.9651416,0.9651416,False,False
RGS16,1.5547676,0.9506255,0.9506255,False,False
RNF183,0.7514569,0.61374956,0.61374956,False,False
NRP1,5.342192,0.88916343,0.88916343,False,False
LDHB,6.557591,1.113342,1.113342,False,False
HLA-DRB6,3.743926,1.3948908,1.3948908,False,False
CCNO,1.2640347,0.79498094,0.79498094,False,False
PNOC,1.4180199,0.9013347,0.9013347,False,False
GHR,2.7335286,1.2789,1.2789,False,False
CDC25B,4.383435,0.8694695,0.8694695,False,False
CHN1,1.9191622,0.86500704,0.86500704,False,False
TLR6,3.0670793,1.0731657,1.0731657,False,False
PIK3R5,3.239843,0.9137771,0.9137771,False,False
ZNF532,3.9095204,0.8549584,0.8549584,False,False
LOX,2.7129855,0.79827327,0.79827327,False,False
BIRC5,4.184225,0.7217459,0.7217459,False,False
LRRC8C,3.5479908,0.8897372,0.8897372,False,False
CD247,3.0895255,1.0373502,1.0373502,False,False
LRRN2,2.5412474,1.3364435,1.3364435,False,False
CNN2,5.4780517,1.0073892,1.0073892,False,False
EBI3,1.4210454,0.860697,0.860697,False,False
NFKBIA,6.4419303,0.6569498,0.6569498,False,False
LY96,2.0142014,0.8350981,0.8350981,False,False
PER1,3.7209897,0.98274076,0.98274076,False,False
ACADS,7.2393727,0.86069596,0.86069596,False,False
NFATC2,3.9430513,0.7925496,0.7925496,False,False
PCDH18,5.192166,1.2021682,1.2021682,False,False
CPZ,1.2260566,0.91770184,0.91770184,False,False
HLA-DMA,5.3684936,1.0780174,1.0780174,False,False
DUSP6,5.8156786,0.9649986,0.9649986,False,False
C16orf54,2.8693495,0.98533946,0.98533946,False,False
LSP1,4.9601674,1.1221694,1.1221694,False,False
SIGLEC10,3.3285894,0.9757355,0.9757355,False,False
CLIC2,3.5803757,0.83099765,0.83099765,False,False
XDH,7.0747066,1.3827941,1.3827941,False,False
PRSS8,7.079463,1.3026999,1.3026999,False,False
CRIP1,4.8985314,1.5812243,1.5812243,False,False
BMP5,4.166659,1.3101993,1.3101993,False,False
SCRN1,4.383169,0.8225623,0.8225623,False,False
S1PR4,2.1606648,1.1598054,1.1598054,False,False
ELL2,5.354291,0.7844504,0.7844504,False,False
PDZRN4,0.7803829,0.6280498,0.6280498,False,False
SCGN,2.7405584,0.9966377,0.9966377,False,False
DTX1,1.9415137,1.1328204,1.1328204,False,False
DOCK8,5.393148,1.0966674,1.0966674,False,False
AXL,4.5382195,0.8648429,0.8648429,False,False
NCF4,3.6835823,0.8820305,0.8820305,False,False
KIF12,3.3895738,0.9796003,0.9796003,False,False
FNDC1,1.7622503,1.3255363,1.3255363,False,False
PTGR1,5.4730535,1.5008533,1.5008533,False,False
SYT11,3.000035,0.86916023,0.86916023,False,False
DDC,6.432524,1.3710842,1.3710842,False,False
SERPINE2,3.763206,0.89723045,0.89723045,False,False
IGDCC4,2.056284,0.9053143,0.9053143,False,False
TYROBP,3.6359904,1.0644692,1.0644692,False,False
SH2D3C,2.669027,0.965148,0.965148,False,False
PLS3,5.2831454,0.8267897,0.8267897,False,False
SCUBE1,2.7544606,0.9419893,0.9419893,False,False
F3,5.24012,0.93679756,0.93679756,False,False
MX1,5.425943,0.9437768,0.9437768,False,False
HELZ2,5.54094,0.8876525,0.8876525,False,False
MDFI,1.0675957,0.8328613,0.8328613,False,False
LYVE1,2.6918006,1.1883687,1.1883687,False,False
PKIB,6.1430907,1.3834575,1.3834575,False,False
PTPN1,5.4886026,0.7015218,0.7015218,False,False
CD34,2.8075373,1.1074127,1.1074127,False,False
KHDRBS2,1.3126441,1.089166,1.089166,False,False
SLAMF1,2.694556,0.9682435,0.9682435,False,False
WSCD1,5.04713,1.1005757,1.1005757,False,False
NLRP1,3.6146524,1.1602287,1.1602287,False,False
DSE,4.491956,1.0103539,1.0103539,False,False
CYP4F3,3.6993215,1.2102187,1.2102187,False,False
MAOA,8.980604,1.3284161,1.3284161,False,False
GDA,6.112879,1.6577494,1.6577494,False,False
DGAT1,7.2234225,1.1744871,1.1744871,False,False
ITPR1,5.0326533,1.148182,1.148182,False,False
CCDC3,1.8654357,1.0124167,1.0124167,False,False
GMFG,3.5251222,1.110752,1.110752,False,False
CYYR1,2.6434522,0.81887543,0.81887543,False,False
TSPAN32,1.160741,0.80915946,0.80915946,False,False
ADAMTS12,1.8612108,0.9021635,0.9021635,False,False
NRG1,3.6981952,1.2399389,1.2399389,False,False
AMOTL1,4.0881734,0.97530586,0.97530586,False,False
PLEKHO1,4.1714234,1.0992562,1.0992562,False,False
CPVL,4.7337885,0.9382898,0.9382898,False,False
C3AR1,3.0439532,0.86891776,0.86891776,False,False
EPHX2,6.575689,1.0397507,1.0397507,False,False
RNF150,2.5233362,1.0195748,1.0195748,False,False
OAS3,5.1103153,0.9384419,0.9384419,False,False
CLEC12A,1.3006806,0.73109543,0.73109543,False,False
SIT1,2.2182472,1.0561937,1.0561937,False,False
CRELD2,5.1852956,0.7844897,0.7844897,False,False
ERN2,6.0325727,1.2132428,1.2132428,False,False
MAF,5.8771014,1.581979,1.581979,False,False
HSPB8,1.8328447,1.0341417,1.0341417,False,False
GLB1L2,4.4007983,1.100176,1.100176,False,False
BCHE,1.5995015,0.9865162,0.9865162,False,False
AK4,4.334175,1.2805996,1.2805996,False,False
ACAP1,4.36036,1.0390947,1.0390947,False,False
PTPRCAP,3.1936176,1.3512657,1.3512657,False,False
PIEZO1,6.1419926,0.79923713,0.79923713,False,False
ACP5,5.2970686,0.8995601,0.8995601,False,False
NES,3.8735175,0.9244573,0.9244573,False,False
TMEM200C,1.0722799,0.79473513,0.79473513,False,False
MDFIC,4.6031623,0.7484066,0.7484066,False,False
PILRA,1.6600134,0.8356451,0.8356451,False,False
LIPG,4.6136293,1.0110091,1.0110091,False,False
CTSH,5.79208,0.92564535,0.92564535,False,False
LPXN,4.3812776,0.7516218,0.7516218,False,False
PLEKHG2,3.1978858,0.95737845,0.95737845,False,False
CYP3A7,1.021869,1.0693312,1.0693312,False,False
EGR2,1.3628619,0.9169829,0.9169829,False,False
ZBTB16,2.5958388,1.0660332,1.0660332,False,False
SHISA3,0.8811817,0.794521,0.794521,False,False
ST8SIA4,4.5323052,1.0303375,1.0303375,False,False
TSPAN1,9.077846,1.5791467,1.5791467,False,False
DAAM2,3.7703984,0.8665382,0.8665382,False,False
GAL3ST1,2.8124523,1.1496444,1.1496444,False,False
BTLA,2.1154876,1.0329223,1.0329223,False,False
RGS13,1.9225624,1.0333271,1.0333271,False,False
HSPG2,6.960358,0.875039,0.875039,False,False
MFAP4,4.6864805,1.2263,1.2263,False,False
CYP27A1,5.4505453,1.2075382,1.2075382,False,False
COLEC12,3.2382433,0.8918233,0.8918233,False,False
KCNQ5,0.81669223,0.67325926,0.67325926,False,False
SPHK1,2.1244683,0.97245324,0.97245324,False,False
SCG2,2.8993149,1.1682415,1.1682415,False,False
CCDC69,4.3874516,1.0366144,1.0366144,False,False
AQP3,4.4081054,1.766183,1.766183,False,False
WNK2,5.973757,1.0366886,1.0366886,False,False
NR0B2,1.3545434,1.3107072,1.3107072,False,False
SEMA4A,3.1582444,0.92714846,0.92714846,False,False
CA9,1.108993,1.0438825,1.0438825,False,False
HTRA3,2.2005308,1.0907983,1.0907983,False,False
TNNC2,1.8319898,0.91353256,0.91353256,False,False
SULT1C2,2.1797838,1.3058897,1.3058897,False,False
HEPACAM2,6.427894,1.4474083,1.4474083,False,False
PDE9A,5.4038734,0.9803401,0.9803401,False,False
GAS7,4.419346,0.8624046,0.8624046,False,False
LGALS1,5.440872,1.1117599,1.1117599,False,False
RASGRP1,3.4351888,0.92519677,0.92519677,False,False
ICAM2,3.1326652,0.97147536,0.97147536,False,False
PYGL,4.467501,1.3814789,1.3814789,False,False
ITGB7,4.4171486,0.83081275,0.83081275,False,False
CSTA,1.3450398,0.8474854,0.8474854,False,False
COL23A1,1.8031963,0.90842557,0.90842557,False,False
CFD,4.487111,1.2766304,1.2766304,False,False
FMN2,0.8446272,0.9433665,0.9433665,False,False
PFKFB4,4.246063,1.3917025,1.3917025,False,False
BATF,1.7692548,1.0518231,1.0518231,False,False
CADM1,3.4417653,0.8920078,0.8920078,False,False
NAGS,3.3715675,1.3872972,1.3872972,False,False
TNFRSF13B,1.5627337,1.0588721,1.0588721,False,False
MISP,8.481614,1.0897552,1.0897552,False,False
GPSM3,3.2121568,1.3316684,1.3316684,False,False
AQP1,6.38385,1.195271,1.195271,False,False
RUNX3,3.1502237,1.1436956,1.1436956,False,False
SLC46A1,4.2406945,0.8872317,0.8872317,False,False
SCARA5,4.8507504,1.0738045,1.0738045,False,False
TYRP1,1.3035841,0.9646691,0.9646691,False,False
PLEKHG6,5.949368,0.9504284,0.9504284,False,False
TMTC1,3.6102958,0.92797303,0.92797303,False,False
TMEM119,4.2304935,0.94290507,0.94290507,False,False
LDB2,2.4571073,0.77253187,0.77253187,False,False
KLK12,1.5336181,1.1404679,1.1404679,False,False
IL12RB2,1.3197272,0.60950685,0.60950685,False,False
AKR7A3,6.0772185,1.1452988,1.1452988,False,False
HAVCR2,2.9491146,0.81333697,0.81333697,False,False
FOXF1,3.428794,0.8515004,0.8515004,False,False
TTR,0.9442605,0.63104945,0.63104945,False,False
CX3CL1,2.4503329,1.0515254,1.0515254,False,False
GALNT15,1.736673,0.8472746,0.8472746,False,False
SLC41A1,2.737767,0.8853434,0.8853434,False,False
MYOM3,2.9761796,1.3282089,1.3282089,False,False
OLFM1,2.4787805,0.9760153,0.9760153,False,False
HOXD11,1.393736,1.600204,1.600204,False,False
PTGS1,4.6057267,0.75107044,0.75107044,False,False
GPX7,1.81019,0.766988,0.766988,False,False
MMP19,2.255135,0.8922972,0.8922972,False,False
CASC9,1.4699897,1.0725257,1.0725257,False,False
TTC9,1.762484,0.9042269,0.9042269,False,False
FASN,5.928982,0.89608234,0.89608234,False,False
MRO,1.3969041,1.6491438,1.6491438,False,False
GRAP,2.0723848,1.0991672,1.0991672,False,False
COL17A1,7.7078295,1.3664969,1.3664969,False,False
TESPA1,2.3441138,1.0211376,1.0211376,False,False
DOCK11,4.6775613,1.0514411,1.0514411,False,False
APOC1,2.5698576,1.1213138,1.1213138,False,False
ALOX15,1.314686,0.83273953,0.83273953,False,False
UNC93A,0.8386248,0.88096964,0.88096964,False,False
GAPT,2.3154314,1.0394206,1.0394206,False,False
EMILIN2,3.8274276,0.71508294,0.71508294,False,False
THRB,4.1017156,1.4245582,1.4245582,False,False
SPAG4,1.9051427,0.93700963,0.93700963,False,False
RHOU,5.8861666,1.1234869,1.1234869,False,False
ALOX15B,0.7518385,0.6624524,0.6624524,False,False
PALMD,1.6225382,0.7204331,0.7204331,False,False
ADAMTS9-AS2,1.1583666,0.6497317,0.6497317,False,False
ACOX2,3.8255002,1.0741054,1.0741054,False,False
LAT2,3.3108253,0.8865696,0.8865696,False,False
KLHL14,1.2410082,1.0382609,1.0382609,False,False
RASGRF1,0.8122739,0.70971215,0.70971215,False,False
EDNRB,4.889121,1.1130147,1.1130147,False,False
NOS3,2.1213827,0.8711931,0.8711931,False,False
OLFML3,3.544171,0.83217084,0.83217084,False,False
IGFBP3,5.453272,0.9654259,0.9654259,False,False
RAPGEFL1,6.3430653,0.9678751,0.9678751,False,False
GABRA2,2.8122282,1.2242628,1.2242628,False,False
CEP55,3.826928,0.84426206,0.84426206,False,False
CSF2RA,2.7940352,1.0002884,1.0002884,False,False
KCNJ16,1.0257087,0.97694945,0.97694945,False,False
MT1A,1.0260745,0.7806555,0.7806555,False,False
TNFSF15,3.4872758,1.1871732,1.1871732,False,False
PLCB2,3.9301367,0.91009814,0.91009814,False,False
CHST3,2.505355,0.9214658,0.9214658,False,False
LRP8,2.447632,0.99628574,0.99628574,False,False
SLC1A1,5.9183545,1.6282101,1.6282101,False,False
THSD4,5.2339735,1.1028767,1.1028767,False,False
UNC5CL,3.42045,1.6950879,1.6950879,False,False
CAPN8,4.776335,1.4036694,1.4036694,False,False
ARHGAP29,3.2075164,0.9223012,0.9223012,False,False
PDGFB,2.0899322,0.77456915,0.77456915,False,False
CH25H,1.5508237,0.8064526,0.8064526,False,False
KCNJ10,1.0644027,0.77514607,0.77514607,False,False
GNG4,1.8993192,1.0266615,1.0266615,False,False
TBX3,4.6001067,1.4167653,1.4167653,False,False
SPN,3.645227,0.96432596,0.96432596,False,False
ZNF488,1.9803292,1.7692938,1.7692938,False,False
KLF12,4.584016,0.9895922,0.9895922,False,False
LONRF2,1.0171115,0.73626995,0.73626995,False,False
PRDX4,5.55966,0.73384434,0.73384434,False,False
SQLE,5.0410957,1.0950196,1.0950196,False,False
PLXNC1,5.0073676,1.025494,1.025494,False,False
FUT3,6.1438975,1.3034251,1.3034251,False,False
PROM1,6.564916,1.3130698,1.3130698,False,False
SNX29P2,1.4033839,0.8251362,0.8251362,False,False
APBB1IP,2.7699175,1.1365111,1.1365111,False,False
KCNJ8,1.0692017,0.6949524,0.6949524,False,False
WAS,2.5019433,1.2745756,1.2745756,False,False
GPX8,2.9560895,0.8478254,0.8478254,False,False
ASPN,2.6959674,1.0321702,1.0321702,False,False
PLN,2.448668,1.0080774,1.0080774,False,False
XBP1,7.984794,0.8155227,0.8155227,False,False
FRAS1,3.2853692,1.5166422,1.5166422,False,False
STAP2,6.632961,0.94423574,0.94423574,False,False
RORC,4.7525134,0.9148474,0.9148474,False,False
MANF,5.301778,0.7678687,0.7678687,False,False
BTN3A2,6.0238624,0.76598835,0.76598835,False,False
RGMA,1.8642433,1.0594702,1.0594702,False,False
CYFIP2,4.94385,0.7901873,0.7901873,False,False
SIRPB1,1.5902228,0.83248013,0.83248013,False,False
LILRB5,3.0061605,0.85786825,0.85786825,False,False
RSPO2,1.7193224,0.96731526,0.96731526,False,False
SLCO4C1,1.7970518,0.9208105,0.9208105,False,False
LAP3,6.6346292,0.7660136,0.7660136,False,False
EHD3,2.3624914,0.8782443,0.8782443,False,False
CES2,9.053791,1.2365383,1.2365383,False,False
CCDC88A,4.55456,1.0114834,1.0114834,False,False
SIGLEC12,1.4752438,0.9287802,0.9287802,False,False
COL19A1,2.2688031,1.4278089,1.4278089,False,False
SLC35G1,4.7258654,1.202323,1.202323,False,False
EOMES,1.1147889,0.7803695,0.7803695,False,False
CBX6,4.7442536,0.9071137,0.9071137,False,False
EHD2,3.4503005,1.1244022,1.1244022,False,False
PTK7,4.27772,0.81247866,0.81247866,False,False
FUT6,5.197795,0.9915622,0.9915622,False,False
HYOU1,7.0804563,0.89661324,0.89661324,False,False
STEAP3,4.1111064,1.1597135,1.1597135,False,False
SV2B,1.3331459,0.8599452,0.8599452,False,False
MIR155HG,1.4914248,0.8582861,0.8582861,False,False
FZD7,3.331219,1.0625716,1.0625716,False,False
RGS2,5.020809,1.2126762,1.2126762,False,False
ST6GALNAC6,6.295977,1.9337825,1.9337825,False,False
CYBA,7.1862493,0.8748652,0.8748652,False,False
FCHSD2,4.327985,0.76192445,0.76192445,False,False
TNFRSF4,1.9322221,1.0503912,1.0503912,False,False
TGFBR3,4.1177835,0.8711367,0.8711367,False,False
EDIL3,5.9828696,1.169087,1.169087,False,False
NFASC,3.821878,0.8853386,0.8853386,False,False
CD8A,3.1531222,1.1322341,1.1322341,False,False
GNB4,4.730539,0.9369776,0.9369776,False,False
CPXM2,2.3203795,0.91089684,0.91089684,False,False
AGMO,2.5471163,1.7452041,1.7452041,False,False
TMEM25,2.9790123,1.6227154,1.6227154,False,False
ADAM28,5.019804,1.0489473,1.0489473,False,False
KPNA2,5.117844,0.8659089,0.8659089,False,False
PDCD1LG2,1.8309554,0.82779795,0.82779795,False,False
RAB30,4.4021716,0.8569151,0.8569151,False,False
ABCG5,1.8132632,1.9246554,1.9246554,False,False
CILP,1.8302772,0.89382446,0.89382446,False,False
IMPDH1,4.0904675,0.8944296,0.8944296,False,False
TMEM156,2.206043,0.9704438,0.9704438,False,False
SIGLEC15,0.8052765,0.6967937,0.6967937,False,False
TEK,3.4231553,0.9351525,0.9351525,False,False
BTN3A1,5.7934732,0.93686163,0.93686163,False,False
VGLL3,1.8484825,0.94925094,0.94925094,False,False
